"tactical-led-flashlight-with-safety-strobe-12700024", "TACTICAL LED FLASHLIGHT WITH SAFETY STROBE - 12700024" , "Is your motorcycle parking spot too far from your garage electrical outlet? Extend the reach of your Harley-Davidson Battery Charger with these convenient Extension Leads. Low-loss leads feature the same quick-disconnect 2-prong plugs as found on the charger unit and the available charging harnesses. The Tactical LED Flashlight with Safety Strobe won't leave you in the dark. The compact flashlight features 3 settings high, low and strobe plus an adjustable lens to focus the light from a narrow beam to a wide flood of light. Powered by standard AAA batteries, the flashlight's high beam reaches 140 yards (at 100 lumens), and the power-conserving low beam will last 50 continuous hours. The safety strobe will ensure that you are seen from a distance. Simple push-button operation changes modes quickly.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "12700024", ,,,,,"42.46","49.95"
"led-penlight-12700025", "LED PENLIGHT - 12700025" , "The Tactical LED Flashlight with Safety Strobe won't leave you in the dark. The compact flashlight features 3 settings high, low and strobe plus an adjustable lens to focus the light from a narrow beam to a wide flood of light. Powered by standard AAA batteries, the flashlight's high beam reaches 140 yards (at 100 lumens), and the power-conserving low beam will last 50 continuous hours. The safety strobe will ensure that you are seen from a distance. Simple push-button operation changes modes quickly. This durable compact LED Penlight features brilliant long-life LED lamps and a removable fiber optic pointer to help focus light into tight spaces. Powered by 2 standard AAA batteries, the LED Penlight produces 15 lumens of clean blue/white light, and will operate for up to 10 hours.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "12700025", ,,,,,"18.66","21.95"
"tire-pressure-gauge-and-fill-valve-12700096", "TIRE PRESSURE GAUGE AND FILL VALVE - 12700096" , "OIL FILTER REMOVAL WRENCH Simplify checking the air pressure level and filling the tires on your motorcycle. This Tire Pressure Gauge features an 18 flexible hose and 2-way air chuck with both a 45 fill port and a unique side fill port that provides easy straight-in access to hard-to-reach motorcycle valve stems. The dual-range instantread gauge measures pressures from 0-60 psi and 0-400 kPa, and is protected from impact and abrasion by a thick rubber collar. Designed to fit an air compressor with a standard 1/4 quick-disconnect coupler, this gauge allows you to check the pressure and fill the tire without removing the chuck from the tire. Just apply the chuck to the valve stem, read the pressure, and add air by depressing the comfortable trigger leaver. And for checking tire pressure on the road, you can use this tool like any standard tire gauge.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "12700096", ,,,,,"67.96","79.95"
"fork-cover-medallions-burst-collection-14100434", "FORK COVER MEDALLIONS BURST COLLECTION - 14100434" , "Brilliant chrome accents for the upper fork legs. Perfect for finishing off that chromed front end look. When used with H-D Genuine Motor Accessory Chrome Lower Fork Sliders, you've got a front end that's completely chromed and an appearance that's utterly impressive. UPPER FORK SLIDER COVERS CHROME The classic Harley-Davidson motorcycle color is black. It shows your attitude, your feelings and your desire to be different from the rest. These gloss black accessories are the ultimate extension of the Harley-Davidson philosophy. Manufactured from Original Equipment components, these parts provide superior fit and finish. These 5 medallions feature a curved mounting surface that fit perfectly to Upper Fork Slider Covers. Includes a slider cover mounting template. Easy to install. Sold in pairs. UPPER FORK SLIDER COVERS CAST CHROME EDGE CUT UPPER FORK SLIDER COVERS These 5 medallions feature a curved mounting surface that fit perfectly to Upper Fork Slider Covers. Includes a slider cover mounting template. Easy to install. Sold in pairs.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "14100434", ,,,,,"55.21","64.95"
"front-fender-trim-14100618", "FRONT FENDER TRIM - 14100618" , "Dress your front fender in chrome. This chrome-plated tapered Fender Extension is shaped to follow the curve of the fender for style and function. Using the Original Equipment fender hole, the extension mounts below the trailing edge of the fender to help control road dirt and spray. DASH PANEL EXTENSION CHROME FRONT FENDER EXTENSION CHROME Add a sweeping dash of chrome to the front fender. Chromeplated tapered spear features a stepped design that accentuates the flowing fender lines. Self-adhesive backing simplifies installation. FRONT FENDER RAIL AND STANCHION KIT* Chrome-plated accents straight from our 1947 catalog. Includes template for easy installation. Add a sweeping dash of chrome to the front fender. Chromeplated tapered spear features a stepped design that accentuates the flowing fender lines. Self-adhesive backing simplifies installation. FRONT FENDER RAIL AND STANCHION KIT* Chrome-plated accents straight from our 1947 catalog. Includes template for easy installation. Add a sweeping dash of chrome to the front fender. Chromeplated tapered spear features a stepped design that accentuates the flowing fender lines. Self-adhesive backing simplifies installation. F. FRONT FENDER RAIL AND STANCHION KIT G. FRONT FENDER TRIM FRONT FENDER RAIL AND STANCHION KIT* Chrome-plated accents straight from our 1947 catalog. Includes template for easy installation. Add a sweeping dash of chrome to the front fender. Chromeplated tapered spear features a stepped design that accentuates the flowing fender lines. Self-adhesive backing simplifies installation.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "14100618", ,,,,,"38.21","44.95"
"fender-skirt-medallions-14100747", "FENDER SKIRT MEDALLIONS - 14100747" , "FRONT FENDER SKIRT CHROME FRONT FENDER SKIRT GLOSS BLACK Personalize your fender skirts or almost any flat surface. These heavy-weight cast three-dimensional medallions add a distinctive look to your ride, and complement other available Harley accessory collections. Self-adhesive backing holds the medallion firmly in place. Medallions are approximately 1.5 diameter. Sold in pairs. 14100747 Bar & Shield. $24.95 14100748 Classic H-D. $24.95 14100749 Willie G Skull. $24.95 I. CONCHO FENDER SKIRT This decorative fender skirt features conchos inspired by the Heritage Softail Classic motorcycle.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "14100747", ,,,,,"21.21","24.95"
"fender-skirt-medallions-14100748", "FENDER SKIRT MEDALLIONS - 14100748" , "FRONT FENDER SKIRT CHROME FRONT FENDER SKIRT GLOSS BLACK Personalize your fender skirts or almost any flat surface. These heavy-weight cast three-dimensional medallions add a distinctive look to your ride, and complement other available Harley accessory collections. Self-adhesive backing holds the medallion firmly in place. Medallions are approximately 1.5 diameter. Sold in pairs. 14100747 Bar & Shield. $24.95 14100748 Classic H-D. $24.95 14100749 Willie G Skull. $24.95 I. CONCHO FENDER SKIRT This decorative fender skirt features conchos inspired by the Heritage Softail Classic motorcycle.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "14100748", ,,,,,"21.21","24.95"
"fender-skirt-medallions-14100749", "FENDER SKIRT MEDALLIONS - 14100749" , "FRONT FENDER SKIRT CHROME FRONT FENDER SKIRT GLOSS BLACK Personalize your fender skirts or almost any flat surface. These heavy-weight cast three-dimensional medallions add a distinctive look to your ride, and complement other available Harley accessory collections. Self-adhesive backing holds the medallion firmly in place. Medallions are approximately 1.5 diameter. Sold in pairs. 14100747 Bar & Shield. $24.95 14100748 Classic H-D. $24.95 14100749 Willie G Skull. $24.95 I. CONCHO FENDER SKIRT This decorative fender skirt features conchos inspired by the Heritage Softail Classic motorcycle.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "14100749", ,,,,,"21.21","24.95"
"harley-davidson-premium-tool-kit-14900033", "HARLEY-DAVIDSON PREMIUM TOOL KIT - 14900033" , "LED PENLIGHT HARLEY-DAVIDSON PREMIUM TOOL KIT This Premium Harley-Davidson branded Tool Kit features all the tools you need for common maintenance on your motorcycle. The heavy-duty tools are conveniently secured in a hinged carrying case, and lock in place for simple organization. Tools feature large, easy-to-read size indicators, and are stamped with the classic Harley-Davidson script. Lifetime warranty.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "14900033", ,,,,,"186.96","219.95"
"oil-filter-wrench-end-cap-style-14900091", "OIL FILTER WRENCH END CAP STYLE - 14900091" , "TRANSMISSION/CRANKCASE FILL FUNNEL This disposable folding funnel can be taken on the road and used for those times you need to replenish your bike's fluids. The funnel fits easily into your luggage, does not take up valuable storage space, and can be thrown away after use. Convenient tear-off 3-pack means you will always be prepared. Simplify oil filter removal and installation with this convenient End Cap Style Filter Wrench. The wrench grips the filter without crushing the canister, and allows the spin-on filter to be turned with a 3/8 drive socket wrench.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "14900091", ,,,,,"9.31","10.95"
"front-engine-mount-stabilizer-link-16400020", "FRONT ENGINE MOUNT STABILIZER LINK - 16400020" , "HEADBOLT COVERS BRASS COLLECTION FRONT ENGINE MOUNT BRACKET A must-have for any chrome connoisseur; this chrome-plated Front Engine Mount Bracket will set your custom apart from the rest. The chrome bracket is machined from premium 6061-T6 aluminum and is a direct bolt-on replacement for the Original Equipment upper bracket. Can be used with the stock stabilizer link or dressed up with the optional chrome Front Engine Mount Stabilizer Link P/N 16400020. Kit includes chrome mounting hardware. Add a custom style to the front end with this brilliant chromeplated Engine Mount Stabilizer Link. This custom heim joint assembly is designed to link the engine to the engine mount bracket and can be used to replace the Original Equipment upper or lower front tie link. For a complete transformation, install two Stabilizer Links and the complementing chrome Billet Front Engine Mount Bracket P/N 16400022. Kit includes one stabilizer link and chrome mounting hardware. J. HEADBOLT COVERS CHROME J. HEADBOLT COVERS GLOSS BLACK", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16400020", ,,,,,"110.46","129.95"
"front-engine-mount-stabilizer-link-16400022", "FRONT ENGINE MOUNT STABILIZER LINK - 16400022" , "HEADBOLT COVERS BRASS COLLECTION FRONT ENGINE MOUNT BRACKET A must-have for any chrome connoisseur; this chrome-plated Front Engine Mount Bracket will set your custom apart from the rest. The chrome bracket is machined from premium 6061-T6 aluminum and is a direct bolt-on replacement for the Original Equipment upper bracket. Can be used with the stock stabilizer link or dressed up with the optional chrome Front Engine Mount Stabilizer Link P/N 16400020. Kit includes chrome mounting hardware. Add a custom style to the front end with this brilliant chromeplated Engine Mount Stabilizer Link. This custom heim joint assembly is designed to link the engine to the engine mount bracket and can be used to replace the Original Equipment upper or lower front tie link. For a complete transformation, install two Stabilizer Links and the complementing chrome Billet Front Engine Mount Bracket P/N 16400022. Kit includes one stabilizer link and chrome mounting hardware. J. HEADBOLT COVERS CHROME J. HEADBOLT COVERS GLOSS BLACK", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16400022", ,,,,,"110.46","129.95"
"front-engine-mount-stabilizer-lin-16400055", "FRONT ENGINE MOUNT STABILIZER LIN - 16400055" , "CYLINDER BASE COVER CHROME CYLINDER BASE COVER CHROME Add a custom style to the front end with this brilliant chromeplated Engine Mount Stabilizer Link. This custom heim joint assembly complements the chrome Billet Front Engine Mount Bracket P/N 16205-10. Kit includes chrome mounting hardware. BILLET FRONT ENGINE MOUNT BRACKET A must-have for any chrome connoisseur, this chrome-plated Front Engine Mount Bracket will set your custom apart from the rest. The chrome bracket is machined from premium 6061-T6 aluminum, and is a direct bolt-on replacement for the Original Equipment bracket. Can be used with the stock stabilizer link, or dressed up with the optional chrome Front Engine Mount Stabilizer Link P/N 16213-10. Kit includes chrome mounting hardware. Add a custom style to the front end with this brilliant chromeplated Engine Mount Stabilizer Link. This custom heim joint assembly complements the chrome Billet Front Engine Mount Bracket P/N 16205-10. Kit includes chrome mounting hardware. Perfect for installation on a blacked-out engine, these black engine mount components replace the factory silver-finished parts and blend these functional items into the background. Manufactured from Original Equipment components for perfect fit and proven reliability. 16400056 Front Engine Mount Bracket. $39.95 Fits '08-'16 Touring models. 16400055 Front Tie Link. $39.95 Fits '09-later Touring models. BILLET FRONT ENGINE MOUNT BRACKET FRONT ENGINE MOUNT STABILIZER LINK", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16400055", ,,,,,"46.71","54.95"
"front-engine-mount-stabilizer-lin-16400056", "FRONT ENGINE MOUNT STABILIZER LIN - 16400056" , "BILLET FRONT ENGINE MOUNT BRACKET A must-have for any chrome connoisseur, this chrome-plated Front Engine Mount Bracket will set your custom apart from the rest. The chrome bracket is machined from premium 6061-T6 aluminum, and is a direct bolt-on replacement for the Original Equipment bracket. Can be used with the stock stabilizer link, or dressed up with the optional chrome Front Engine Mount Stabilizer Link P/N 16213-10. Kit includes chrome mounting hardware. Add a custom style to the front end with this brilliant chromeplated Engine Mount Stabilizer Link. This custom heim joint assembly complements the chrome Billet Front Engine Mount Bracket P/N 16205-10. Kit includes chrome mounting hardware. Perfect for installation on a blacked-out engine, these black engine mount components replace the factory silver-finished parts and blend these functional items into the background. Manufactured from Original Equipment components for perfect fit and proven reliability. 16400056 Front Engine Mount Bracket. $39.95 Fits '08-'16 Touring models. 16400055 Front Tie Link. $39.95 Fits '09-later Touring models. BILLET FRONT ENGINE MOUNT BRACKET FRONT ENGINE MOUNT STABILIZER LINK", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16400056", ,,,,,"33.96","39.95"
"screamin'-eagle-premium-tapered-2-quick-install-adjustable-pushrods-17900032", "SCREAMIN' EAGLE PREMIUM TAPERED 2 QUICK-INSTALL ADJUSTABLE PUSHRODS - 17900032" , "SCREAMIN' EAGLE PREMIUM TAPERED 2 QUICK-INSTALL ADJUSTABLE PUSHRODS These premium pushrods are tapered for enhanced clearance at the cylinder head, allowing the use of higher lift cams. The one-piece chrome moly tube adds rigidity and durability and the threaded adjustment feature provides easy cam installation without removing the cylinder heads or rocker boxes. To simplify adjustment, the tube features six flats, with one flat marked with a large dot for tracking the adjustment. The threaded rod features 4 flats to reduce wrench swing. Each pushrod features the Screamin' Eagle logo and is marked for Intake or Exhaust. Kit includes 4 pushrods and required pushrod tubes.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "17900032", ,,,,,"161.46","189.95"
"pushrod-cover-kit-gloss-black-17900076", "PUSHROD COVER KIT GLOSS BLACK - 17900076" , "SCREAMIN' EAGLE PERFORMANCE 2 VALVE SPRING KIT* This performance beehive-shaped Valve Spring Kit will permit the Sportster engine to rev to 7000 RPM. The unique ovate wire yields increased performance from a compact spring design. The installed spring pressure is increased to 208 lbs and allows a maximum lift of .590. Complete kit includes springs, upper collars and keepers and lower collars with integral valve seals. SCREAMIN' EAGLE HIGH-CAPACITY TAPPETS D. SCREAMIN' EAGLE PERFORMANCE VALVE SPRING KIT Complete the Dark Custom look. These covers replace existing chrome covers to give your bike a blacked-out appearance down to the smallest detail. Pushrod covers are finished in gloss black and the kit includes four bottom cover tubes and the four upper clips. Installation retains the Original Equipment chrome short center tube to create a high-contrast accent. Cover Kit can be installed on engines already equipped with Adjustable Pushrods or can be installed by removing rocker box covers, rocker arms and non-adjustable pushrods. Consult your dealer or service manual for installation. 17900033 Covers Only. $64.95 Fits '99-'17 Twin Cam-equipped models. Requires prior installation of Adjustable Pushrods or removal of rocker box covers, rocker arms and fixed-length pushrods. F. PUSHROD TUBE COLLARS GLOSS BLACK Manufactured from Original Equipment components for perfect fit and function, these Pushrod Collars complete your Twin Cam engine's conversion to the total blacked-out look. Covers replace the chrome-finished factory covers, and fit with stock or Screamin' Eagle Quick-Install Pushrods. FRONT ENGINE MOUNT COMPONENTS BLACK Complete the Dark Custom look. These covers replace existing chrome covers to give your bike a blacked-out appearance down to the smallest detail. Pushrod covers are finished in gloss black and the kit includes the four bottom cover tubes and the four upper clips. Installation retains the Original Equipment chrome short center tube to create a high-contrast accent. Cover Kit can be installed on engines already equipped with Adjustable Pushrods or can be installed by removing rocker box covers, rocker arms and non-adjustable pushrods. Consult your dealer or service manual for installation. 17900033 Covers Only. $64.95 Fits '99-'17 Twin Cam-equipped models. Requires prior installation of Adjustable Pushrods or removal of rocker box covers, rocker arms and fixed-length pushrods. D. PUSHROD COVER KIT GLOSS BLACK E. PUSHROD TUBE COLLARS GLOSS BLACK Manufactured from Original Equipment components for perfect fit and function, these Pushrod Collars complete your Twin Cam engine's conversion to the total blacked-out look. Covers replace the chrome-finished factory covers, and fit with stock or Screamin' Eagle Quick-Install Pushrods.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "17900076", ,,,,,"25.46","29.95"
"screamin'-eagle-premium-tapered-2-quick-install-adjustable-pushrods-18100080", "SCREAMIN' EAGLE PREMIUM TAPERED 2 QUICK-INSTALL ADJUSTABLE PUSHRODS - 18100080" , "SCREAMIN' EAGLE PERFORMANCE CAMS 2 Cams fit '18-later Softail and '17-later Touring models. Requires separate purchase of Cam Drive Retention Kit P/N 25566-06. Installation may require Cam Spacer Kit P/N 25928-06. All models require ECM calibration with Screamin' Eagle Pro Street Tuner for proper installation. SCREAMIN' EAGLE SE8-447 CAM TORQUE Enhanced torque in the low to mid RPM band Ideal for a fully-loaded bike Increased horsepower in the mid RPM range Responds well to roll-on throttle application Crisp throttle response and acceleration at lower speeds Can be used with stock valve springs SCREAMIN' EAGLE PERFORMANCE CAMS MILWAUKEE-EIGHT POWERTRAIN SCREAMIN' EAGLE PREMIUM TAPERED 2 QUICK-INSTALL ADJUSTABLE PUSHRODS These premium pushrods are tapered for enhanced clearance at the cylinder head, allowing the use of higher lift cams. The one-piece chrome moly tube adds rigidity and durability and the threaded adjustment feature provides easy cam installation without removing the cylinder heads or rocker boxes. To simplify adjustment, the tube features six flats, with one flat marked with a large dot for tracking the adjustment. The threaded rod features 4 flats to reduce wrench swing. Kit includes 4 pushrods and required pushrod tube covers. 17900058 With Chrome Covers. $199.95 Fits '18-later Softail and '17-later Touring and Trike models. C. SCREAMIN' EAGLE PERFORMANCE 2 VALVE SPRING KIT These performance beehive-shaped valve springs provide increased stiffness and strength in a compact design. Designed to support the installation of higher lift cams, these performance springs help maintain the stability of the valve train in high RPM conditions. Complete kit includes 8 springs, upper collars and keepers and lower collars with integral valve seals.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "18100080", ,,,,,"161.46","189.95"
"se-259e-cam-kit-25400117", "SE-259E CAM KIT - 25400117" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "25400117", ,,,,,"280.46","329.95"
"screamin'-eagle-performance-ii-se-585-cam-kit-sportster-25400125", "SCREAMIN' EAGLE PERFORMANCE II SE-585 CAM KIT SPORTSTER - 25400125" , "SCREAMIN' EAGLE PERFORMANCE II SE-585 CAM KIT SPORTSTER The high-lift full throttle cam kit provides significant horsepower gains when coupled with high-flowing exhaust and intake components, and is a great fit for full-throttle horsepower junkies. 50-State U.S. EPA compliant.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "25400125", ,,,,,"276.21","324.95"
